Inicio log nanducho cargue archivo compras 2018-06-28 17:06:44 -0500
2018-04-08,F-000-0260,PVGWWWA,154.70. Linea 260> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0261,PVUWWWSL,20.00. Linea 261> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0262,PVGWWFZ,669.50. Linea 262> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0263,PVGWWSZ,794.90. Linea 263> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0264,PVGWWZE,264.20. Linea 264> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0265,PVGWWPL,281.40. Linea 265> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0266,PVGWWSE,38.70. Linea 266> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0267,PVUWWSZL,86.00. Linea 267> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0268,PVUWWWLL,156.00. Linea 268> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0269,PVUWWSLL,159.00. Linea 269> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0270,PVUWWGZL,48.00. Linea 270> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0271,PVUWWSZL,1.00. Linea 271> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0272,PVGWWSE,1485.00. Linea 272> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0273,PVUWWWWL,346.00. Linea 273> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0274,PVGWWFE,429.90. Linea 274> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0275,PVUWWSAL,18.00. Linea 275> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0276,PVUWWGLFS,1.00. Linea 276> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0277,PVGWSPE,781.70. Linea 277> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0278,PVGWWBZ,24.30. Linea 278> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0279,PVGWSBZ,102.00. Linea 279> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0280,PVGWWZE,267.80. Linea 280> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0281,PVGWWEE,158.90. Linea 281> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0282,PVGWWSZ,323.30. Linea 282> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0283,PVGWWLA,22.80. Linea 283> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0284,PVGWWPL,67.70. Linea 284> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0285,PVGWWZA,46.40. Linea 285> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0286,PVGWWWS,33.70. Linea 286> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0287,PVGWWBL,94.90. Linea 287> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0288,PVGWWAE,36.90. Linea 288> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0289,PVGWWZE,190.70. Linea 289> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0290,PVGWWGE,21.30. Linea 290> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0291,PVGWWSZ,485.40. Linea 291> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0292,PVUWWWGZ,3.00. Linea 292> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0293,PVUWWSWLZ,1.00. Linea 293> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0294,PVGWWBZ,78.60. Linea 294> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0295,PVGWWFZ,726.10. Linea 295> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0296,PVUWWWPZ,6.00. Linea 296> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0297,PVGWWGE,14.00. Linea 297> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0298,PVUWWWF,9.00. Linea 298> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0299,PVUWWWZZ,8.00. Linea 299> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0300,PVUWWWFL,10.00. Linea 300> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0301,PVUWWELL,7.00. Linea 301> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0302,PVUWWSAL,3.00. Linea 302> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0303,PVUWWWPZ,2.00. Linea 303> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0304,PVUWWBEL,7.00. Linea 304> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0305,PVGWWBZ,60.60. Linea 305> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0306,PVGWWWE,135.00. Linea 306> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0307,PVGWWWE,54.60. Linea 307> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0308,PVGWWBZ,265.80. Linea 308> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0309,PVGWWZE,31.60. Linea 309> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0310,PVGWWLA,71.50. Linea 310> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0311,PVGWWWE,371.80. Linea 311> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0312,PVUWWWFBF,1.00. Linea 312> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0313,PVUWWWG,4.00. Linea 313> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0314,PVUWWWWZ,8.00. Linea 314> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0315,PVGWWBZ,120.20. Linea 315> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0316,PVGWWGE,310.80. Linea 316> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0317,PVGWWSA,115.10. Linea 317> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0318,PVGWWWS,61.00. Linea 318> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0319,PVGWSEE,487.80. Linea 319> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0320,PVGWSBZ,167.80. Linea 320> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0321,PVGWSGE,67.90. Linea 321> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0322,PVUWWWWZ,6.00. Linea 322> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0323,PVGWWWE,332.30. Linea 323> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0324,PVGWWSZ,141.30. Linea 324> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0325,PVUWWWBSZ,1.00. Linea 325> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0326,PVGWWPE,11.00. Linea 326> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0327,PVGWWPL,295.20. Linea 327> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0328,PVGWWGE,211.80. Linea 328> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0329,PVUWWWPL,15.00. Linea 329> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0330,PVUWWWGL,11.00. Linea 330> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0331,PVUWWWB,13.00. Linea 331> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0332,PVGWWSZ,289.30. Linea 332> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0333,PVUWWWAZ,7.00. Linea 333> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0334,PVGWSPE,91.70. Linea 334> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0335,PVGWWPL,29.10. Linea 335> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0336,PVUWWWSZ,12.00. Linea 336> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0337,PVGWWWE,56.20. Linea 337> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0338,PVGWWBA,36.70. Linea 338> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0339,PVGWWGE,37.00. Linea 339> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0340,PVUWWSF,17.00. Linea 340> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0341,PVGWWSA,24.00. Linea 341> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0342,PVUWWSB,17.00. Linea 342> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0343,PVGWWSZ,3.00. Linea 343> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0344,PVGWWWE,8.00. Linea 344> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0345,PVUWWWWZS,1.00. Linea 345> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0346,PVGWWGE,31.60. Linea 346> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0347,PVGWWBA,96.20. Linea 347> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0348,PVGWWES,10.00. Linea 348> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0349,PVGWWBL,16.00. Linea 349> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0350,PVGWWSZ,1.00. Linea 350> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0351,PVGWWAE,2368.20. Linea 351> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0352,PVGWWGE,74.30. Linea 352> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0353,PVGWWSE,31.80. Linea 353> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0354,PVGWWSE,44.20. Linea 354> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0355,PVGWWEE,79.80. Linea 355> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0356,PVGWWBL,13.20. Linea 356> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0357,PVGWWPE,5.30. Linea 357> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0358,PVUWWAWL,1.00. Linea 358> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0359,PVGWWAZ,149.40. Linea 359> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0360,PVGWWSZ,2.00. Linea 360> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0361,PVUWWSS,1.00. Linea 361> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0362,PVGWWBZ,15.50. Linea 362> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0363,PVGWWSA,5.20. Linea 363> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0364,PVUWWWEL,1.00. Linea 364> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0365,PVUWWWFL,1.00. Linea 365> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0366,PVGWWGE,30.40. Linea 366> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0367,PVGWWFE,50.30. Linea 367> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0368,PVGWWGE,85.30. Linea 368> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0369,PVGWWAE,18.20. Linea 369> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0370,PVUWWWWZ,1.00. Linea 370> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0371,PVGWWFE,9.40. Linea 371> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0372,PVGWWZA,11.80. Linea 372> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0373,PVUWWSBL,1.00. Linea 373> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0374,PVGWWSZ,1.00. Linea 374> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0375,PVUWWSGEL,1.00. Linea 375> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0376,PVGWWBA,12.00. Linea 376> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0377,PVGWWFE,7.00. Linea 377> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0378,PVGWWFE,652.60. Linea 378> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0379,PVUWWWBZE,1.00. Linea 379> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0380,PVGWWSA,54.20. Linea 380> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0381,PVGWWGA,36.40. Linea 381> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0382,PVGWWEA,271.00. Linea 382> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0383,PVGWWSA,50.20. Linea 383> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0384,PVGWWES,10.90. Linea 384> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0385,PVUWWWG,51.50. Linea 385> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0386,PVUWWBPZ,2.00. Linea 386> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0387,PVGWWPE,16.40. Linea 387> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0388,PVUWWWBZ,1.00. Linea 388> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0389,PVGWWPL,14.10. Linea 389> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0390,PVGWWSE,65.60. Linea 390> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0391,PVGWSWE,8.20. Linea 391> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0392,PVUWWSPAZ,1.00. Linea 392> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0393,PVGWSBL,82.40. Linea 393> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0394,PVGWWWS,40.20. Linea 394> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0395,PVGWWEE,26.10. Linea 395> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0396,PVGWWFZ,137.80. Linea 396> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0397,PVGWWWE,138.80. Linea 397> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0398,PVUWWLAEL,1.00. Linea 398> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0399,PVGWWGE,14.30. Linea 399> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0400,PVGWWSZ,14.30. Linea 400> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0401,PVGWWWE,32.50. Linea 401> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0402,PVGWWSE,6.80. Linea 402> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0403,PVGWWBA,5.70. Linea 403> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0404,PVGWWPE,9.00. Linea 404> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0405,PVUWWWBZ,1.00. Linea 405> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0406,PVGWSGE,7.50. Linea 406> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0407,PVGWWBZ,17.00. Linea 407> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0408,PVUWWWBZ,41.00. Linea 408> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0409,PVUWWWSZ,18.00. Linea 409> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0410,PVUWWWBL,18.00. Linea 410> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0411,PVUWWWEZ,11.00. Linea 411> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0412,PVUWWSFL,6.00. Linea 412> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0413,PVUWWWZZ,8.00. Linea 413> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0414,PVUWWWWZ,20.00. Linea 414> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0415,PVUWWWGZ,3.00. Linea 415> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0416,PVUWWWGL,1.00. Linea 416> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0417,PVUWWWFZ,3.00. Linea 417> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0418,PVUWWWAZ,10.00. Linea 418> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0419,PVUWWSBL,5.00. Linea 419> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0420,PVUWWWSL,22.00. Linea 420> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0421,PVGWWZA,5.50. Linea 421> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0422,PVGWWAA,79.80. Linea 422> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0423,PVGWWPE,28.50. Linea 423> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0424,PVUWWSGSE,1.00. Linea 424> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0425,PVGWWSA,14.50. Linea 425> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0426,PVGWSPE,125.60. Linea 426> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0427,PVGWWBA,17.00. Linea 427> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0428,PVUWWWFLZ,1.00. Linea 428> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0429,PVGWWBA,5.90. Linea 429> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0430,PVGWWEA,12.70. Linea 430> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0431,PVUWWSLL,17.00. Linea 431> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0432,PVUWWWLL,46.00. Linea 432> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0433,PVUWWGZL,4.00. Linea 433> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0434,PVUWWWWL,1.00. Linea 434> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0435,PVGWWZZ,53.90. Linea 435> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0436,PVGWWSE,857.80. Linea 436> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0437,PVUWWGZL,72.00. Linea 437> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0438,PVGWWSZ,89.10. Linea 438> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0439,PVGWWPL,33.80. Linea 439> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0440,PVGWWZZ,146.20. Linea 440> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0441,PVGWWFZ,382.00. Linea 441> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0442,PVGWSPE,27.70. Linea 442> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0443,PVGWWBZ,58.00. Linea 443> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0444,PVGWWWZ,16.50. Linea 444> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0445,PVGWWPL,19.00. Linea 445> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0446,PVGWWGE,9.40. Linea 446> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0447,PVUWWWL,19.00. Linea 447> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0448,PVUWWSEL,2.00. Linea 448> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0449,PVGWWPL,31.70. Linea 449> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0450,PVGWWEE,45.70. Linea 450> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0451,PVGWWZZ,17.70. Linea 451> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0452,PVGWWWS,10.00. Linea 452> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0453,PVGWWWA,2.00. Linea 453> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0454,PVUWWWG,4.00. Linea 454> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0455,PVGWWSE,33.00. Linea 455> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0456,PVGWWSA,7.00. Linea 456> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0457,PVGWWWZ,22.30. Linea 457> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0458,PVGWWFL,28.40. Linea 458> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0459,PVGWWWE,93.80. Linea 459> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0460,PVGWWPL,128.20. Linea 460> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0461,PVGWWSZ,36.90. Linea 461> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0462,PVGWWZE,48.10. Linea 462> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0463,PVGWWAE,75.10. Linea 463> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0464,PVUWWWAL,1.00. Linea 464> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0465,PVUWWPWAF,1.00. Linea 465> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0466,PVGWWZZ,9.20. Linea 466> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0467,PVGWWZE,5.10. Linea 467> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0468,PVGWWEA,446.20. Linea 468> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0469,PVUWWWWL,205.00. Linea 469> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0470,PVUWWWEL,20.00. Linea 470> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0471,PVUWWWF,34.00. Linea 471> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0472,PVUWWSLL,152.00. Linea 472> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0473,PVUWWWLL,345.00. Linea 473> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0474,PVUWWSZL,12.00. Linea 474> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0475,PVUWWWPZ,27.00. Linea 475> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0476,PVUWWSEL,69.00. Linea 476> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0477,PVUWWWZE,7.00. Linea 477> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0478,PVUWWWSZ,18.00. Linea 478> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0479,PVGWWSE,60.60. Linea 479> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0480,PVGWWBE,224.40. Linea 480> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0481,PVUWWBWFAL,1.00. Linea 481> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0482,PVGWWWZ,331.00. Linea 482> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0483,PVGWWSZ,10.00. Linea 483> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0484,PVUWWSFL,1.00. Linea 484> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0485,PVGWWWA,2.00. Linea 485> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0486,PVUWWWSL,2.00. Linea 486> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0487,PVGWWAZ,1.00. Linea 487> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0488,PVUWWWG,1.00. Linea 488> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0489,PVGWWGE,3.00. Linea 489> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0490,PVGWWSE,6.00. Linea 490> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0491,PVGWWWZ,11.00. Linea 491> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0492,PVGWWAA,5.00. Linea 492> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0493,PVUWWWWL,10.00. Linea 493> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0494,PVUWBFSFEG,1.00. Linea 494> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0495,PVGWWZE,2.00. Linea 495> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0496,PVGWWZZ,7.00. Linea 496> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0497,PVGWWSA,1.00. Linea 497> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0498,PVGWWSE,11.00. Linea 498> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0499,PVUWWWL,15.00. Linea 499> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0500,PVGWWWA,8.00. Linea 500> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0501,PVGWWWS,17.00. Linea 501> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0502,PVGWSBE,1.00. Linea 502> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0503,PVUWWSS,3.00. Linea 503> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0504,PVGWWES,7.00. Linea 504> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0505,PVGWWGL,4.00. Linea 505> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0506,PVUWWP,12.00. Linea 506> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0507,PVGWWBL,3.00. Linea 507> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0508,PVGWWSZ,6.00. Linea 508> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0509,PVGWWAE,8.00. Linea 509> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0510,PVUWWWL,6.00. Linea 510> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0511,PVGWWSL,4.00. Linea 511> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0512,PVGWWAL,6.00. Linea 512> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0513,PVGWSZE,8.00. Linea 513> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0514,PVGWWLE,3.00. Linea 514> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0515,PVUWWFZEF,1.00. Linea 515> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0516,PVUSP,86.00. Linea 516> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0517,PVUWWSWL,11.00. Linea 517> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0518,PVUWWWZL,3.00. Linea 518> compras ok| kardex ok| inventario actualizado ok
2018-04-08,F-000-0519,PVUWZL,254.00. Linea 519> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0520,PVUWWGES,1.00. Linea 520> compras ok| kardex ok| inventario creado ok
2018-04-08,F-000-0521,PVUWBA,37.00. Linea 521> compras ok| kardex ok| inventario creado ok
